x,y,stopDuration
-123.113571,49.211342,3312.873
-123.172607,49.257599,216.0
-123.156097,49.233639,221.0
-123.130341,49.232155,2519.063
-123.129219,49.226521,3937.063
-123.112679,49.21508,1315.063
-123.112038,49.207066,66410.0
-123.102463,49.225189,1134.063
-123.111298,49.207348,258.0
-123.111885,49.209419,226.063
-123.112038,49.207039,65665.0
-123.111168,49.207142,179.0
-123.101288,49.277672,2093.0
-123.090538,49.273727,955.063
-123.102821,49.281536,1134.0
-123.100822,49.281433,502.0
-123.098679,49.281254,594.0
-123.096092,49.281178,445.0
-123.096779,49.28133,219.0
-123.099747,49.281971,489.0
-123.101135,49.281406,477.0
-123.101929,49.281406,361.0
-123.102974,49.28146,414.0
-123.099724,49.284096,488.0
-123.090614,49.273781,5596.0
-123.10318,49.281357,627.0
-123.100746,49.281357,445.0
-123.098679,49.28133,331.0
-123.096016,49.281281,734.0
-123.097778,49.281357,511.0
-123.099442,49.281307,219.0
-123.101082,49.281178,449.0
-123.101822,49.281307,417.0
-123.103386,49.28146,571.0
-123.090637,49.273701,218.0
-123.081497,49.270325,353.0
-123.08152,49.270325,1241.0
-123.08152,49.270325,787.0
-123.090637,49.273754,368.063
-123.089508,49.273651,528.99
-123.11319,49.207397,547.0
-123.112061,49.207142,51222.063
-123.087051,49.272987,326.063
-123.146393,49.268021,1916.0
-123.148804,49.268147,871.063
-123.151154,49.268173,890.127
-123.15387,49.268223,523.063
-123.142426,49.267918,725.063
-123.120461,49.263386,129.063
-123.087204,49.272987,289.127
-123.11882,49.2822,342.0
-123.124504,49.278389,212.0
-123.125763,49.263283,159.127
-123.123299,49.263283,199.063
-123.119133,49.263206,147.063
-123.113136,49.263103,601.063
-123.109428,49.262798,474.063
-123.10244,49.262875,1572.127
-123.101234,49.258778,232.063
-123.101341,49.256832,585.0
-123.100929,49.259853,550.063
-123.100876,49.261391,281.063
-123.100952,49.261646,370.127
-123.126709,49.274494,1678.063
-123.116722,49.282177,743.0
-123.087204,49.272858,590.0
-123.101257,49.258751,736.063
-123.101082,49.251354,766.063
-123.101257,49.247513,66.063
-123.101311,49.246616,577.063
-123.102364,49.21019,343.063
-123.111702,49.209522,4144.063
-123.112167,49.209625,16764.062999
-123.112625,49.209728,375.063
-123.112984,49.209549,3096.117
-123.113113,49.209934,5149.063
-123.10154,49.225037,316.0
-123.101158,49.245159,514.0
-123.100983,49.247974,708.0
-123.087105,49.27301,310.063
-123.125885,49.27721,1531.127
-123.125069,49.27803,1228.063
-123.123993,49.278797,359.0
-123.120972,49.280537,368.063
-123.119492,49.281487,189.063
-123.118698,49.2822,130.063
-123.111191,49.263103,1001.063
-123.102692,49.262875,1357.063
-123.141174,49.263821,712.127
-123.14312,49.263744,402.063
-123.145241,49.263821,518.127
-123.148598,49.263847,458.063
-123.152771,49.263615,232.063
-123.143707,49.263615,462.063
-123.090454,49.273727,287.063
-123.166183,49.26413,450.063
-123.171021,49.264179,857.0
-123.175529,49.264282,1026.063
-123.177521,49.264309,1034.063
-123.161827,49.263897,99.063
-123.100212,49.273472,219.063
-123.087128,49.272934,444.063
-123.101105,49.251381,1422.063
-123.111626,49.208218,56563.0
-123.087128,49.272961,239.127
-123.1147,49.284786,489.063
-123.116035,49.28397,746.0
-123.118385,49.282356,410.063
-123.114395,49.277798,587.063
-123.132362,49.293339,1187.063
-123.120331,49.287781,270.0
-123.118462,49.288654,230.0
-123.125916,49.285427,464.0
-123.102493,49.262897,1808.063
-123.184204,49.264282,565.063
-123.178238,49.264179,284.063
-123.176399,49.264153,975.127
-123.175552,49.26413,444.063
-123.174629,49.26413,704.063
-123.169533,49.264027,775.063
-123.090408,49.273575,404.0
-123.184509,49.264408,712.063
-123.210701,49.263821,84.063
-123.204811,49.263744,432.063
-123.177399,49.268635,191.063
-123.154434,49.268044,608.063
-123.124893,49.282406,1333.063
-123.101387,49.280384,612.063
-123.087234,49.272987,342.064
-123.101341,49.256805,464.063
-123.101974,49.218891,476.063
-123.110527,49.208527,233.0
-123.111732,49.208244,58276.0
-123.087105,49.272961,733.063
-123.087158,49.273243,228.0
-123.090431,49.273602,233.063
-123.11721,49.287987,487.0
-123.127655,49.249485,281.063
-123.087181,49.272987,265.063
-123.153,49.234638,790.063
-123.159065,49.234688,38.063
-123.160629,49.234715,635.063
-123.161751,49.234612,248.063
-123.159119,49.234558,641.063
-123.102974,49.262539,1383.063
-123.110016,49.278107,2223.0
-123.126633,49.274418,265.064
-123.105026,49.260674,132.063
-123.109604,49.260517,102.063
-123.11306,49.261108,193.063
-123.111115,49.260109,80.063
-123.106995,49.260082,221.127
-123.10305,49.259777,215.063
-123.104973,49.25975,72.063
-123.101593,49.258446,688.063
-123.101082,49.251354,531.063
-123.112473,49.208908,164.0
-123.111786,49.208244,57303.0
-123.116035,49.232128,444.063
-123.115929,49.23484,520.0
-123.115242,49.24992,507.063
-123.115082,49.254425,595.127
-123.087158,49.272907,275.063
-123.101341,49.28046,68.063
-123.109756,49.27813,1454.063
-123.114189,49.277798,886.063
-123.09993,49.258369,1986.063
-123.14637,49.26807,1013.063
-123.14872,49.268147,353.063
-123.151154,49.268173,31.063
-123.151131,49.2682,824.063
-123.154282,49.268223,69.127
-123.184128,49.268658,407.063
-123.113213,49.263077,411.063
-123.087158,49.272907,368.063
-123.127472,49.2864,833.0
-123.126015,49.285324,378.063
-123.113419,49.286476,311.063
-123.124657,49.285889,276.0
-123.125145,49.287834,918.063
-123.123177,49.280514,1112.063
-123.087082,49.272961,265.063
-123.10157,49.258446,606.063
-123.101799,49.224373,594.063
-123.111809,49.208191,57894.0
-123.112473,49.208832,298.063
-123.101105,49.256371,215.063
-123.087128,49.27301,232.01
-123.114983,49.284454,1246.0
-123.117264,49.282993,920.936
-123.112808,49.263668,104.063
-123.112778,49.263691,416.063
-123.113548,49.26395,365.063
-123.121841,49.263668,486.063
-123.127296,49.257599,265.063
-123.127632,49.250175,200.063
-123.127113,49.256882,254.063
-123.103821,49.262897,1840.063
-123.125992,49.277157,1561.0
-123.120972,49.28059,244.063
-123.119232,49.282074,407.063
-123.116112,49.284069,354.063
-123.090454,49.273624,539.063
-123.110275,49.286987,769.063
-123.111755,49.287067,1018.063
-123.144112,49.263641,207.063
-123.124786,49.263309,443.063
-123.123199,49.263283,1052.063
-123.119133,49.263206,326.063
-123.125557,49.263256,366.063
-123.101776,49.262875,1605.0
-123.101257,49.259136,412.127
-123.102364,49.210136,201.063
-123.112419,49.208961,730.063
-123.087105,49.272961,401.127
-123.143677,49.268044,1196.063
-123.146339,49.26812,3350.0
-123.148209,49.26812,469.063
-123.150948,49.2682,575.063
-123.153229,49.26825,609.063
-123.092018,49.274189,223.0
-123.087181,49.272907,336.127
-123.15538,49.26825,2291.063
-123.15538,49.268299,455.063
-123.158325,49.268299,1257.063
-123.145805,49.269836,191.063
-123.14724,49.270657,177.063
-123.155228,49.268559,648.063
-123.087128,49.272907,304.063
-123.114113,49.277721,996.063
-123.115753,49.27319,4360.063
-123.087051,49.272781,239.0
-123.111191,49.263054,1049.063
-123.102364,49.210163,556.063
-123.111755,49.208244,57547.0
-123.101135,49.256962,200.0
-123.087082,49.272961,324.063
-123.183334,49.268658,1331.063
-123.185074,49.268684,621.127
-123.18689,49.263565,396.063
-123.20517,49.263821,659.063
-123.20768,49.263897,513.063
-123.210831,49.263821,529.063
-123.209526,49.263794,125.063
-123.204453,49.263718,580.063
-123.169434,49.268326,271.063
-123.153793,49.26812,691.063
-123.101257,49.258648,330.063
-123.090408,49.273651,272.063
-123.115776,49.283916,990.0
-123.117027,49.283253,1602.063
-123.11895,49.282124,280.063
-123.116722,49.279308,468.936
-123.115265,49.278591,640.063
-123.101158,49.260494,1434.063
-123.11496,49.258984,620.063
-123.184128,49.264256,352.063
-123.17691,49.26413,243.063
-123.174423,49.26413,549.063
-123.166847,49.264,71.063
-123.165596,49.263973,565.063
-123.114265,49.265793,956.0
-123.087105,49.272934,251.063
-123.101646,49.258446,713.063
-123.101311,49.255169,249.063
-123.101799,49.224346,768.063
-123.11055,49.208549,248.0
-123.111626,49.208244,57810.0
-123.087082,49.272884,294.063
-123.101929,49.283253,894.0
-123.105232,49.28384,110.063
-123.106941,49.284096,764.063
-123.109276,49.284454,471.127
-123.110298,49.284683,1037.0
-123.117363,49.280384,874.0
-123.116547,49.282459,753.0
-123.109657,49.27639,322.063
-123.087105,49.272934,399.063
-123.125938,49.277237,1378.063
-123.124969,49.278004,1172.063
-123.124046,49.278465,867.063
-123.121078,49.280537,596.063
-123.090508,49.273602,1278.063
-123.15287,49.234638,914.063
-123.153564,49.234715,240.063
-123.156609,49.234688,113.063
-123.159065,49.234715,91.063
-123.160881,49.234715,271.063
-123.160835,49.234612,1490.063
-123.156914,49.234612,647.0
-123.101181,49.245029,267.127
-123.100876,49.26162,721.0
-123.087158,49.272934,245.063
-123.101517,49.242931,1477.127
-123.101646,49.226471,484.063
-123.111702,49.208244,57123.0
-123.128677,49.226879,531.063
-123.155357,49.227596,70.0
-123.100952,49.248077,515.063
-123.100853,49.250507,504.0
-123.087158,49.272907,418.053
-123.127296,49.257496,1844.063
-123.127602,49.250305,547.127
-123.127396,49.23671,155.063
-123.127167,49.250942,375.063
-123.127319,49.25156,49.063
-123.127113,49.256805,1765.063
-123.125732,49.263283,1677.0
-123.090431,49.273602,583.063
-123.115082,49.258881,494.063
-123.115211,49.255272,649.063
-123.116035,49.232052,1356.063
-123.115036,49.254375,396.063
-123.090454,49.273624,1235.063
-123.10733,49.282867,383.063
-123.101494,49.258469,561.063
-123.101234,49.260494,979.063
-123.110603,49.208321,409.0
-123.111656,49.208244,57257.0
-123.101059,49.257011,284.127
-123.087181,49.272907,399.127
-123.114571,49.284763,1350.063
-123.115395,49.284325,557.063
-123.125809,49.277287,879.064
-123.124504,49.278107,441.063
-123.122536,49.279488,449.063
-123.117622,49.282894,206.936
-123.114342,49.285095,202.063
-123.127502,49.276005,580.127
-123.126556,49.274445,2189.063
-123.124535,49.273113,606.127
-123.090431,49.273602,464.063
-123.124352,49.284351,637.063
-123.135078,49.291367,196.063
-123.137718,49.290138,200.063
-123.132774,49.281433,428.0
-123.113983,49.265739,1001.063
-123.110909,49.286785,517.063
-123.101105,49.246414,279.063
-123.100983,49.248203,320.063
-123.101028,49.25806,326.063
-123.087029,49.272858,391.063
-123.111191,49.263077,583.063
-123.101082,49.257011,173.063
-123.087128,49.272831,436.127
-123.120461,49.288219,652.063
-123.132439,49.293362,914.063
-123.128319,49.291698,80.063
-123.086998,49.272961,302.063
-123.127113,49.275673,583.063
-123.126068,49.277031,1133.063
-123.124199,49.278412,1453.063
-123.121025,49.280537,1867.063
-123.102516,49.262897,1515.063
-123.090431,49.273624,262.063
-123.140327,49.209061,342.063
-123.152641,49.234612,568.063
-123.087158,49.272907,235.063
-123.132828,49.289856,168.063
-123.11409,49.265739,790.063
-123.101082,49.251381,1405.063
-123.110603,49.208549,243.0
-123.111755,49.208294,57885.937
-123.101158,49.245312,663.0
-123.101822,49.280487,533.063
-123.102211,49.262875,1705.063
-123.139893,49.23996,1099.063
-123.139992,49.238041,747.063
-123.139252,49.232513,672.063
-123.139175,49.237144,549.063
-123.138992,49.238068,630.127
-123.13871,49.262104,87.0
-123.138535,49.26318,197.063
-123.129936,49.263359,2032.063
-123.101181,49.260494,1437.063
-123.140121,49.207115,731.063
-123.140381,49.209419,45.063
-123.140381,49.209652,110.063
-123.140327,49.210392,79.063
-123.140305,49.211777,79.063
-123.140274,49.212723,758.063
-123.140221,49.213848,123.063
-123.140457,49.21331,235.063
-123.14048,49.212418,36.063
-123.135025,49.202969,486.063
-123.13633,49.290932,506.063
-123.087158,49.272907,393.063
-123.090485,49.273727,314.063
-123.101082,49.251457,833.063
-123.111755,49.208244,57935.0
-123.101158,49.245262,535.0
-123.101059,49.257011,194.063
-123.087257,49.272934,168.0
-123.109505,49.263489,165.063
-123.127296,49.257496,930.063
-123.127167,49.250942,540.063
-123.126404,49.260159,73.063
-123.127197,49.251713,75.063
-123.109375,49.271423,500.063
-123.106102,49.280693,373.063
-123.101669,49.280357,148.063
-123.087158,49.272907,187.063
-123.115189,49.284302,1334.063
-123.118896,49.282047,1713.063
-123.115242,49.255577,501.063
-123.115082,49.254478,517.063
-123.087204,49.272907,319.0
-123.108963,49.26318,160.063
-123.175346,49.264282,223.063
-123.205681,49.263847,641.063
-123.210983,49.263794,405.063
-123.205147,49.263691,227.063
-123.144501,49.267941,158.063
-123.090485,49.273624,530.127
-123.110039,49.263054,1087.063
-123.101082,49.251404,493.127
-123.101257,49.24754,365.063
-123.111549,49.208244,36183.063
-123.111549,49.208267,593.937
-123.087158,49.272987,154.064
-123.146446,49.268097,1773.063
-123.14875,49.26812,1333.0
-123.151108,49.2682,823.063
-123.153404,49.268299,927.063
-123.155739,49.26825,664.063
-123.166054,49.268402,176.063
-123.184921,49.268658,879.127
-123.153999,49.268097,605.063
-123.148849,49.267994,100.063
-123.146523,49.267967,417.063
-123.148697,49.272575,239.063
-123.087204,49.272907,299.063
-123.113907,49.265766,1151.127
-123.102798,49.26482,638.0
-123.108582,49.263206,788.063
-123.120918,49.280613,315.063
-123.086998,49.272884,413.0
-123.090408,49.273651,193.063
-123.170609,49.264179,568.063
-123.176804,49.264256,326.063
-123.177574,49.264282,63.063
-123.178238,49.264179,55.063
-123.174759,49.26413,1021.063
-123.130775,49.263412,450.127
-123.090408,49.273624,900.127
-123.101234,49.259136,726.063
-123.087128,49.272961,341.063
-123.11544,49.284378,1248.063
-123.117058,49.283096,1112.063
-123.118744,49.282021,1309.0
-123.115677,49.27895,343.0
-123.087128,49.272907,198.063
-123.125938,49.27726,631.064
-123.124992,49.278107,741.0
-123.124298,49.278412,1329.063
-123.119408,49.281792,729.063
-123.126808,49.274086,925.063
-123.121101,49.279129,264.937
-123.120003,49.278336,872.063
-123.113472,49.284351,114.063
-123.10733,49.281792,16.063
-123.107147,49.281818,1622.063
-123.10556,49.280487,220.936
-123.08728,49.272934,167.0
-123.159576,49.264027,470.063
-123.106865,49.262848,477.063
-123.102234,49.262848,1818.063
-123.101974,49.280514,761.063
-123.106583,49.210213,1537.063
-123.10733,49.209522,261.063
-123.111984,49.208244,58110.0
-123.101059,49.257038,230.063
-123.087181,49.272884,263.063
-123.120201,49.287502,916.0
-123.132416,49.293388,1179.063
-123.128189,49.291519,1118.063
-123.175934,49.264408,115.063
-123.18428,49.264282,145.063
-123.101646,49.280411,1087.063
-123.087158,49.272907,402.063
-123.116905,49.263283,443.063
-123.118614,49.263336,198.063
-123.120438,49.263359,170.063
-123.12159,49.263283,621.063
-123.126122,49.263435,88.063
-123.130058,49.263515,524.063
-123.133133,49.263565,826.063
-123.124763,49.263283,399.063
-123.090431,49.273575,1260.0
-123.140251,49.224064,562.127
-123.14035,49.209419,1499.0
-123.140274,49.212109,712.063
-123.138664,49.258675,1913.063
-123.087105,49.272858,211.063
-123.110527,49.208527,250.0
-123.111908,49.208168,56801.063
-123.111885,49.208267,657.0
-123.101082,49.255909,593.0
-123.087234,49.272907,181.0
-123.115135,49.25893,310.063
-123.115265,49.254555,149.063
-123.115265,49.254478,1300.127
-123.115723,49.230747,463.063
-123.116035,49.232052,1390.063
-123.115082,49.254425,823.063
-123.115036,49.255272,521.063
-123.102875,49.263412,1576.063
-123.109917,49.264793,286.063
-123.127632,49.249512,67.063
-123.127548,49.249512,532.063
-123.128731,49.226803,224.063
-123.127113,49.256962,826.127
-123.184509,49.264309,74.063
-123.169586,49.26405,249.063
-123.133774,49.263309,341.127
-123.103203,49.26469,1325.063
-123.104668,49.267097,231.063
-123.114189,49.277695,494.063
-123.087181,49.272907,178.063
-123.134743,49.291111,540.063
-123.135536,49.291622,132.063
-123.124992,49.277874,607.127
-123.101494,49.258469,1054.063
-123.111702,49.208244,57000.0
-123.112244,49.209164,480.0
-123.1287,49.226879,450.063
-123.106613,49.225704,100.127
-123.103996,49.225651,122.127
-123.087082,49.272961,231.063
-123.170326,49.242649,611.063
-123.165924,49.242241,463.063
-123.174629,49.250126,49.127
-123.181519,49.250202,337.127
-123.187378,49.249969,444.063
-123.101387,49.255501,418.063
-123.102951,49.264359,860.063
-123.087181,49.272907,283.063
-123.115242,49.284405,1914.063
-123.162186,49.234638,758.063
-123.160477,49.234661,585.063
-123.153282,49.234638,558.063
-123.090431,49.273624,443.063
-123.118027,49.273499,3468.063
-123.111549,49.263054,741.0
-123.111549,49.208244,56822.0
-123.101082,49.257011,339.063
-123.102974,49.260593,181.0
-123.124275,49.260674,332.0
-123.131493,49.260773,358.063
-123.157631,49.261288,255.063
-123.162727,49.261131,91.063
-123.157043,49.261055,192.063
-123.131416,49.260059,177.063
-123.129059,49.260212,255.063
-123.087051,49.272934,125.063
-123.087234,49.272907,324.063
-123.109428,49.270733,597.063
-123.146339,49.268097,987.063
-123.14875,49.268147,816.063
-123.151154,49.268147,226.127
-123.154434,49.268223,792.063
-123.153847,49.26807,519.127
-123.150826,49.26807,645.063
-123.144241,49.267941,444.063
-123.087105,49.272907,213.063
-123.130241,49.263538,1523.063
-123.184616,49.264435,34.063
-123.15313,49.234638,798.063
-123.184464,49.264282,193.063
-123.148956,49.263718,314.063
-123.132774,49.281357,963.063
-123.121002,49.280537,499.063
-123.087082,49.272987,290.127
-123.101494,49.258469,689.063
-123.102005,49.218891,530.127
-123.112114,49.209522,3807.936
-123.110786,49.207092,11757.0
-123.111221,49.28371,278.0
-123.1241,49.288677,393.0
-123.122047,49.287067,254.0
-123.090355,49.273804,1543.063
-123.087257,49.273472,211.0
-123.137741,49.290035,333.0
-123.13961,49.288754,420.0
-123.140785,49.287884,483.0
-123.139503,49.288731,362.0
-123.136795,49.290546,279.0
-123.111221,49.284737,256.0
-123.089539,49.273624,1438.063
-123.127113,49.276314,1119.0
-123.126144,49.277287,902.0
-123.124298,49.278568,1032.0
-123.122589,49.279461,941.0
-123.126808,49.277645,313.0
-123.128319,49.278645,474.0
-123.13298,49.281639,422.0
-123.140381,49.2864,215.0
-123.140991,49.286579,282.0
-123.086998,49.272907,125.063
-123.087105,49.273216,300.0
-123.110786,49.207016,54254.0
-123.121559,49.276363,222.0
-123.116287,49.279922,204.0
-123.127197,49.279079,240.0
-123.089867,49.273727,1298.063
-123.089584,49.273651,366.0
-123.128471,49.279591,230.0
-123.116829,49.281689,344.0
-123.127655,49.278847,1940.063
-123.120819,49.280743,654.0
-123.119362,49.281792,446.0
-123.117622,49.28302,324.0
-123.116287,49.283916,400.0
-123.114601,49.284966,239.0
-123.113472,49.285606,293.0
-123.113472,49.28302,298.0
-123.113983,49.282661,432.0
-123.087051,49.273037,91.063
-123.110786,49.207016,3106.063
-123.111702,49.207169,820.0
-123.098114,49.277134,2503.127
-123.090508,49.273651,1159.063
-123.102493,49.28133,1399.127
-123.100464,49.281357,744.063
-123.09819,49.28133,650.063
-123.090538,49.273651,245.063
-123.097755,49.28133,1426.063
-123.101494,49.281406,1448.063
-123.103004,49.281509,1933.063
-123.090538,49.273651,5054.0
-123.102615,49.281384,1841.063
-123.100594,49.281254,475.063
-123.098549,49.281384,2071.127
-123.090538,49.273651,612.063
-123.103439,49.281509,28.063
-123.103592,49.28146,336.127
-123.090538,49.273678,704.0
-123.098595,49.276722,652.063
-123.105331,49.278362,1951.063
-123.087029,49.272961,807.0
-123.110786,49.207016,16665.0
-123.111069,49.207115,926.0
-123.10994,49.278591,203.0
-123.116798,49.279514,432.0
-123.13134,49.2747,787.0
-123.098114,49.272038,476.063
-123.090096,49.27396,1561.063
-123.089462,49.273804,268.0
-123.141373,49.287655,313.0
-123.127197,49.286118,715.0
-123.10981,49.2822,476.0
-123.090019,49.273907,1662.063
-123.120972,49.280563,885.0
-123.119156,49.281868,297.0
-123.117363,49.283096,320.0
-123.117645,49.283123,255.0
-123.115952,49.284096,243.0
-123.120949,49.281895,837.0
-123.128395,49.276928,306.0
-123.087128,49.272907,240.063
-123.110786,49.207016,13487.063
-123.111549,49.207039,1521.936999
-123.110786,49.207039,422.127
-123.111015,49.207169,331.063
-123.120361,49.289627,242.0
-123.122482,49.290344,304.0
-123.124016,49.290318,220.0
-123.125687,49.290367,271.0
-123.128448,49.291775,470.0
-123.130623,49.292645,1093.063
-123.086952,49.273342,223.0
-123.086952,49.273266,188.0
-123.090538,49.273651,336.063
-123.131645,49.284863,346.0
-123.136383,49.281765,292.0
-123.090538,49.273651,262.063
-123.118797,49.28978,370.0
-123.119286,49.289806,477.0
-123.121155,49.290188,384.0
-123.12635,49.290623,210.0
-123.090508,49.273678,4158.063
-123.086975,49.273293,312.0
-123.128143,49.292389,440.063
-123.128548,49.293056,250.0
-123.131828,49.293388,241.0
-123.132263,49.292519,2211.063
-123.087051,49.273216,289.0
-123.087158,49.272987,577.063
-123.111961,49.209396,76.063
-123.111298,49.207066,214.0
-123.110786,49.207016,7259.0
-123.110886,49.207016,421.0
-123.109734,49.281845,2296.063
-123.106689,49.279591,1478.063
-123.090538,49.273804,398.0
-123.102234,49.272575,1921.063
-123.086922,49.272987,214.063
-123.119102,49.280972,1937.063
-123.123146,49.282993,3644.063
-123.127632,49.278107,1911.063
-123.121201,49.274494,1988.063
-123.097702,49.283737,581.063
-123.086975,49.272907,121.063
-123.087563,49.273499,343.0
-123.110786,49.207016,5193.0
-123.110352,49.207169,200.0
-123.136871,49.299892,212.0
-123.101135,49.249306,1704.0
-123.064758,49.239067,83.127
-123.066086,49.238144,181.0
-123.034012,49.235275,202.0
-123.106148,49.271271,1718.063
-123.095474,49.217739,297.0
-123.086952,49.272884,151.063
-123.084084,49.209164,260.063
-123.110786,49.207016,61605.0
-123.069977,49.208626,628.0
-123.086998,49.272961,168.064
-123.070641,49.247181,467.0
-123.038414,49.220455,654.0
-123.062119,49.23241,182.063
-123.106178,49.271423,2144.063
-123.053642,49.240269,206.0
-123.087082,49.272987,168.063
-123.110504,49.207729,326.0
-123.112373,49.207294,257.0
-123.110832,49.207039,24806.0
-123.092865,49.281227,220.0
-123.089073,49.281075,215.0
-123.091301,49.281254,263.0
-123.094528,49.28133,332.0
-123.099007,49.282253,287.0
-123.09742,49.2822,203.0
-123.091331,49.282177,275.0
-123.090408,49.282993,260.0
-123.092453,49.283047,5405.063
-123.090332,49.273804,669.063
-123.097603,49.279488,245.0
-123.099571,49.279743,291.0
-123.099236,49.280254,181.0
-123.107582,49.279694,385.0
-123.099625,49.282688,594.0
-123.101059,49.283226,306.0
-123.101616,49.282356,327.0
-123.108276,49.282303,707.0
-123.106506,49.280792,320.0
-123.103615,49.280411,396.0
-123.102051,49.28046,562.0
-123.090561,49.27383,181.063
-123.095039,49.28133,6499.063
-123.087181,49.272934,207.063
-123.099548,49.274933,235.0
-123.106712,49.279591,216.0
-123.104843,49.280384,233.0
-123.087082,49.273216,226.0
-123.110786,49.207016,5219.063
-123.087082,49.27319,1377.0
-123.077942,49.248997,226.0
-123.077095,49.276619,285.063
-123.106201,49.271297,2583.127
-123.087051,49.272907,153.127
-123.11055,49.207729,216.0
-123.112343,49.207272,345.0
-123.110809,49.206989,24463.0
-123.089127,49.273781,2012.063
-123.099854,49.273445,257.0
-123.091019,49.215206,630.0
-123.091095,49.214565,215.0
-123.097649,49.27232,350.0
-123.082138,49.27314,271.0
-123.089867,49.273804,1603.063
-123.056564,49.243855,232.0
-123.057205,49.242855,208.0
-123.057022,49.242752,436.0
-123.082237,49.27319,383.0
-123.116852,49.263412,1957.0
-123.090019,49.273754,1595.063
-123.102287,49.21175,229.0
-123.185791,49.263821,185.0
-123.139862,49.263565,326.0
-123.087158,49.272961,336.063
-123.087357,49.273369,1094.99
-123.112373,49.207245,172.063
-123.110756,49.207016,4908.0
-123.099342,49.221455,297.0
-123.088539,49.239552,253.0
-123.06588,49.242725,251.0
-123.066086,49.235149,254.0
-123.064857,49.230568,456.0
-123.065086,49.238068,518.0
-123.136688,49.299915,87.063
-123.138123,49.30048,227.0
-123.066422,49.225704,542.0
-123.066368,49.226677,232.0
-123.066422,49.226292,617.0
-123.066467,49.225754,316.0
-123.066109,49.225601,241.0
-123.030861,49.239117,206.063
-123.106277,49.271217,1451.063
-123.104713,49.26976,294.127
-123.045425,49.235992,196.063
-123.038132,49.224808,366.0
-123.087029,49.27301,89.063
-123.105484,49.238068,439.063
-123.110786,49.207016,27233.0
-123.092201,49.28133,295.0
-123.098701,49.2822,180.0
-123.091942,49.283096,312.0
-123.096527,49.284046,211.0
-123.098495,49.278618,172.0
-123.09832,49.279541,232.0
-123.098213,49.280357,704.0
-123.090096,49.273781,1764.063
-123.086975,49.273266,359.0
-123.09816,49.276672,224.0
-123.105202,49.279873,172.0
-123.106689,49.27972,373.0
-123.108223,49.279797,1019.0
-123.100418,49.283302,288.0
-123.103539,49.282379,329.0
-123.101692,49.282356,275.0
-123.100235,49.28228,250.0
-123.108276,49.282379,451.0
-123.101494,49.28046,332.0
-123.089897,49.273857,1507.063
-123.095093,49.281204,7301.063
-123.086922,49.27301,392.063
-123.087082,49.273216,225.0
-123.08728,49.273499,246.0
-123.110786,49.207016,14610.0
-123.110962,49.207142,223.0
-123.11145,49.207066,249.0
-123.098419,49.274906,354.0
-123.098625,49.275444,180.0
-123.09919,49.276825,940.0
-123.086975,49.273266,406.0
-123.087204,49.272961,385.063
-123.102211,49.282459,466.0
-123.099396,49.282253,208.0
-123.107918,49.281128,219.0
-123.104439,49.280205,194.0
-123.107201,49.280949,425.0
-123.088509,49.273804,3901.063
-123.101929,49.279308,380.0
-123.101974,49.28228,470.0
-123.100723,49.282356,195.063
-123.078682,49.280895,247.127
-123.087158,49.272961,217.063
-123.087029,49.273216,378.0
-123.089432,49.273602,665.063
-123.10305,49.209702,770.0
-123.114601,49.210087,297.0
-123.110809,49.207039,5880.063
-123.110962,49.207115,1155.0
-123.094376,49.281178,206.0
-123.094475,49.281357,204.0
-123.098473,49.282227,222.0
-123.091736,49.283123,319.0
-123.09568,49.28315,250.0
-123.096474,49.284019,251.0
-123.098419,49.278667,312.0
-123.098114,49.279541,413.0
-123.09819,49.280334,365.0
-123.089897,49.273754,1507.063
-123.107918,49.279819,1005.0
-123.100983,49.279411,245.0
-123.100212,49.28233,255.0
-123.107765,49.282124,632.0
-123.106865,49.280895,417.0
-123.104767,49.280563,782.0
-123.102974,49.280411,295.0
-123.10154,49.280434,328.0
-123.100311,49.28046,329.0
-123.086998,49.272961,416.063
-123.089691,49.27388,1011.063
-123.09481,49.281204,6251.063
-123.087082,49.273064,368.063
-123.09243,49.283096,212.0
-123.110809,49.207016,200.0
-123.110756,49.207016,54947.0
-123.097008,49.278568,299.0
-123.097244,49.280537,200.0
-123.097549,49.282021,328.0
-123.095345,49.283352,361.0
-123.082344,49.280895,229.0
-123.09967,49.282764,284.0
-123.090508,49.27383,2025.063
-123.099419,49.283455,257.0
-123.100082,49.283253,212.0
-123.101234,49.283276,351.0
-123.102463,49.283302,269.0
-123.103996,49.282509,468.0
-123.102028,49.28233,256.0
-123.100388,49.282253,245.0
-123.099701,49.282536,258.99
-123.099724,49.281971,301.0
-123.099777,49.28059,221.0
-123.099831,49.280178,475.0
-123.099953,49.279156,271.0
-123.100159,49.280411,444.0
-123.101616,49.280537,348.0
-123.103287,49.283585,301.0
-123.090843,49.273857,1757.063
-123.095016,49.281178,5034.063
-123.086998,49.27301,353.063
-123.098396,49.275211,280.0
-123.111732,49.208321,442.063
-123.110786,49.207016,4367.0
-123.066139,49.236862,225.0
-123.136719,49.299969,118.063
-123.066086,49.237019,213.0
-123.024361,49.238888,237.0
-123.02433,49.239269,233.0
-123.03199,49.259521,942.0
-123.106277,49.27132,2252.063
-123.087051,49.273342,893.0
-123.087029,49.27301,83.063
-123.112343,49.207294,296.0
-123.110786,49.207016,25605.0
